player_id,player_name,short_name,club,team_name,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,source_system,source_file,source_sheet,source_row,data_confidence,matches,bowlingWickets,bowlingMaidens,bowlingRuns,bowlingBalls,bowling5WIs,bowling10WMs,bowlingBestInnings,bowlingAverage,bowlingStrikeRate,bowlingEconomyRate,bowlingWides,bowlingNoBalls,team_id,grade_id,bowlingWicketsUnassisted,canonical_player_id,canonical_player_name
excel_0dbec56bb81d4eec,A Clarkson,A Clarkson,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0dbec56bb81d4eec,A Clarkson,excel,bexley_stats_spreadsheets.xlsx,1933-34,27,medium,,5,,105,,,,,21,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_c9fa701dfb28fa92,Bill Edmonds,B Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c9fa701dfb28fa92,Bill Edmonds,excel,bexley_stats_spreadsheets.xlsx,1933-34,28,medium,,,,44,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f260df6a232a17b0,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f260df6a232a17b0,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1933-34,29,medium,,15,7,388,523,,,,25.86666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7899ec6bbdd0f18a,E Fairfax,E Fairfax,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7899ec6bbdd0f18a,E Fairfax,excel,bexley_stats_spreadsheets.xlsx,1933-34,31,medium,,,,21,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_4bc71e6bd47c8f16,Jack Farthing,J Farthing,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4bc71e6bd47c8f16,Jack Farthing,excel,bexley_stats_spreadsheets.xlsx,1933-34,32,medium,,25,16,363,576,,,,14.52,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_47ebea774a30a600,Chas Gray,C Gray,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_47ebea774a30a600,Chas Gray,excel,bexley_stats_spreadsheets.xlsx,1933-34,33,medium,,20,11,284,486,,,,14.2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_092ecee286662498,L Hunt,L Hunt,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_092ecee286662498,L Hunt,excel,bexley_stats_spreadsheets.xlsx,1933-34,34,medium,,11,6,277,352,,,,25.18181818,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_cd565878c4de8b0f,F Hurst,F Hurst,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cd565878c4de8b0f,F Hurst,excel,bexley_stats_spreadsheets.xlsx,1933-34,35,medium,,22,1,418,343,,,,19,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f29e7fddcac6f5b1,L Hutchinson,L Hutchinson,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f29e7fddcac6f5b1,L Hutchinson,excel,bexley_stats_spreadsheets.xlsx,1933-34,36,medium,,2,,20,,,,,10,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_5883cc9b9223037f,F Mashman,F Mashman,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5883cc9b9223037f,F Mashman,excel,bexley_stats_spreadsheets.xlsx,1933-34,40,medium,,10,,93,,,,,9.3,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_a64578b933e8793c,J Mcguiness,J Mcguiness,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a64578b933e8793c,J Mcguiness,excel,bexley_stats_spreadsheets.xlsx,1933-34,41,medium,,7,,131,,,,,18.71428571,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_834848ad6952bfaa,Tom Mooney,T Mooney,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_834848ad6952bfaa,Tom Mooney,excel,bexley_stats_spreadsheets.xlsx,1933-34,42,medium,,2,,144,,,,,72,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_846bb3512edc1bf2,R Morrison,R Morrison,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_846bb3512edc1bf2,R Morrison,excel,bexley_stats_spreadsheets.xlsx,1933-34,43,medium,,3,,21,,,,,7,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_a168fd26737b8da6,D Morton,D Morton,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a168fd26737b8da6,D Morton,excel,bexley_stats_spreadsheets.xlsx,1933-34,44,medium,,15,5,275,372,,,,18.33333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f7c9056c29960793,T Whittaker,T Whittaker,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f7c9056c29960793,T Whittaker,excel,bexley_stats_spreadsheets.xlsx,1933-34,47,medium,,,,68,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_5f944dae19558361,Vic Winspear,V Winspear,Georges River DCC,Georges River DCC,Historical club summary,excel_1933_34,Summer 1933/34,1933-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5f944dae19558361,Vic Winspear,excel,bexley_stats_spreadsheets.xlsx,1933-34,48,medium,,13,1,186,180,,,,14.30769231,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_cb7223091ec01d9e,Ren Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cb7223091ec01d9e,Ren Bullock,excel,bexley_stats_spreadsheets.xlsx,1934-35,4,medium,,20,11,259,1252,,,,12.95,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_8c2e287b8886830e,J Dixon,J Dixon,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8c2e287b8886830e,J Dixon,excel,bexley_stats_spreadsheets.xlsx,1934-35,5,medium,,2,,26,,,,,13,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_187bad8ed0d59384,E Fairfax,E Fairfax,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_187bad8ed0d59384,E Fairfax,excel,bexley_stats_spreadsheets.xlsx,1934-35,8,medium,,1,,52,,,,,52,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_6d1e734467a1ae78,Jack Farthing,J Farthing,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6d1e734467a1ae78,Jack Farthing,excel,bexley_stats_spreadsheets.xlsx,1934-35,9,medium,,6,,192,,,,,32,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_937fba1c55947bfb,F Griggs,F Griggs,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_937fba1c55947bfb,F Griggs,excel,bexley_stats_spreadsheets.xlsx,1934-35,11,medium,,38,47,527,1104,,,,13.86842105,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_00ae1bdb7e4b0a37,M Jones,M Jones,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_00ae1bdb7e4b0a37,M Jones,excel,bexley_stats_spreadsheets.xlsx,1934-35,13,medium,,20,5,373,552,,,,18.65,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_96b691b6865aa6c9,C Mcconechy,C Mcconechy,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_96b691b6865aa6c9,C Mcconechy,excel,bexley_stats_spreadsheets.xlsx,1934-35,14,medium,,5,,84,,,,,16.8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f1e5c50f0124e1a4,F Mcdarra,F Mcdarra,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f1e5c50f0124e1a4,F Mcdarra,excel,bexley_stats_spreadsheets.xlsx,1934-35,15,medium,,8,,155,,,,,19.375,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_169b6dbffad407a5,Tom Mooney,T Mooney,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_169b6dbffad407a5,Tom Mooney,excel,bexley_stats_spreadsheets.xlsx,1934-35,16,medium,,1,,58,,,,,58,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_ce6c0bcdfe893f8b,Norm Nosworthy,N Nosworthy,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ce6c0bcdfe893f8b,Norm Nosworthy,excel,bexley_stats_spreadsheets.xlsx,1934-35,17,medium,,1,,19,,,,,19,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_3b54c65070915b7d,E Reid,E Reid,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3b54c65070915b7d,E Reid,excel,bexley_stats_spreadsheets.xlsx,1934-35,19,medium,,2,,48,,,,,24,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_e63826f622d201d9,Vic Winspear,V Winspear,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e63826f622d201d9,Vic Winspear,excel,bexley_stats_spreadsheets.xlsx,1934-35,20,medium,,9,,163,,,,,18.11111111,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_419aaf595679a86f,A Clarkson,A Clarkson,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_419aaf595679a86f,A Clarkson,excel,bexley_stats_spreadsheets.xlsx,1934-35,25,medium,,4,,123,,,,,30.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_8c2e287b8886830e,J Dixon,J Dixon,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8c2e287b8886830e,J Dixon,excel,bexley_stats_spreadsheets.xlsx,1934-35,27,medium,,20,11,348,528,,,,17.4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_2dafa51534956efb,Bill Edmonds,B Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2dafa51534956efb,Bill Edmonds,excel,bexley_stats_spreadsheets.xlsx,1934-35,28,medium,,3,,44,,,,,14.66666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_e1405ffbea4fb791,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e1405ffbea4fb791,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1934-35,29,medium,,33,19,462,780,,,,14,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_187bad8ed0d59384,E Fairfax,E Fairfax,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_187bad8ed0d59384,E Fairfax,excel,bexley_stats_spreadsheets.xlsx,1934-35,30,medium,,,,14,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_6d1e734467a1ae78,Jack Farthing,J Farthing,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6d1e734467a1ae78,Jack Farthing,excel,bexley_stats_spreadsheets.xlsx,1934-35,31,medium,,16,,110,,,,,6.875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_5a88aefef88c4cdb,F Hurst,F Hurst,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5a88aefef88c4cdb,F Hurst,excel,bexley_stats_spreadsheets.xlsx,1934-35,32,medium,,2,,52,,,,,26,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_89a0349c9f0f9910,L Hutchinson,L Hutchinson,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_89a0349c9f0f9910,L Hutchinson,excel,bexley_stats_spreadsheets.xlsx,1934-35,33,medium,,1,,13,,,,,13,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_96b691b6865aa6c9,C Mcconechy,C Mcconechy,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_96b691b6865aa6c9,C Mcconechy,excel,bexley_stats_spreadsheets.xlsx,1934-35,34,medium,,1,,98,,,,,98,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f1e5c50f0124e1a4,F Mcdarra,F Mcdarra,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f1e5c50f0124e1a4,F Mcdarra,excel,bexley_stats_spreadsheets.xlsx,1934-35,35,medium,,6,,115,,,,,19.16666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_169b6dbffad407a5,Tom Mooney,T Mooney,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_169b6dbffad407a5,Tom Mooney,excel,bexley_stats_spreadsheets.xlsx,1934-35,36,medium,,41,19,465,799,,,,11.34146341,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_70f9acc792a5a780,R Morrison,R Morrison,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_70f9acc792a5a780,R Morrison,excel,bexley_stats_spreadsheets.xlsx,1934-35,37,medium,,2,,101,,,,,50.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_88cad91e0177b2b4,J Northey,J Northey,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_88cad91e0177b2b4,J Northey,excel,bexley_stats_spreadsheets.xlsx,1934-35,38,medium,,15,,231,,,,,15.4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f8a3b79dc1745089,F Richards,F Richards,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f8a3b79dc1745089,F Richards,excel,bexley_stats_spreadsheets.xlsx,1934-35,39,medium,,23,15,328,559,,,,14.26086957,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_3288e01cfcf6b02d,B Salter,B Salter,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3288e01cfcf6b02d,B Salter,excel,bexley_stats_spreadsheets.xlsx,1934-35,40,medium,,5,,60,,,,,12,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7b786bdf91af7d77,Reg Sommerlad,R Sommerlad,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7b786bdf91af7d77,Reg Sommerlad,excel,bexley_stats_spreadsheets.xlsx,1934-35,41,medium,,6,,112,,,,,18.66666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_51ccbe8fcb8e32af,T Trotter,T Trotter,Georges River DCC,Georges River DCC,Historical club summary,excel_1934_35,Summer 1934/35,1934-07-01T00:00:00.0000000+00:00,Historical Excel,excel_51ccbe8fcb8e32af,T Trotter,excel,bexley_stats_spreadsheets.xlsx,1934-35,43,medium,,1,,15,,,,,15,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_ae543f525abb8a3a,Ren Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ae543f525abb8a3a,Ren Bullock,excel,bexley_stats_spreadsheets.xlsx,1935-36,4,medium,,12,,126,,,,,10.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7662d4becbbe7882,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7662d4becbbe7882,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1935-36,7,medium,,2,,13,,,,,6.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_4eb8207b659f677d,E Fairfax,E Fairfax,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4eb8207b659f677d,E Fairfax,excel,bexley_stats_spreadsheets.xlsx,1935-36,8,medium,,3,,85,,,,,28.33333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_3df50cb3ef011986,J Farthing,J Farthing,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3df50cb3ef011986,J Farthing,excel,bexley_stats_spreadsheets.xlsx,1935-36,9,medium,,19,,290,,,,,15.26315789,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_d52a55044ba8c9ca,Chas Gray,C Gray,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d52a55044ba8c9ca,Chas Gray,excel,bexley_stats_spreadsheets.xlsx,1935-36,10,medium,,16,,349,,,,,21.8125,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_46e37aa9e3299daa,H Jesson,H Jesson,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_46e37aa9e3299daa,H Jesson,excel,bexley_stats_spreadsheets.xlsx,1935-36,11,medium,,,,6,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_07e5412879939c83,H Jolly,H Jolly,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_07e5412879939c83,H Jolly,excel,bexley_stats_spreadsheets.xlsx,1935-36,12,medium,,8,,143,,,,,17.875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_990ef2f5e96f6089,R Learmonth,R Learmonth,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_990ef2f5e96f6089,R Learmonth,excel,bexley_stats_spreadsheets.xlsx,1935-36,13,medium,,15,,215,,,,,14.33333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_ea15f4afd04d17ca,C Mcconechy,C Mcconechy,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ea15f4afd04d17ca,C Mcconechy,excel,bexley_stats_spreadsheets.xlsx,1935-36,14,medium,,1,,52,,,,,52,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_a58ec9d9dc63650e,F Mcdarra,F Mcdarra,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a58ec9d9dc63650e,F Mcdarra,excel,bexley_stats_spreadsheets.xlsx,1935-36,15,medium,,,,57,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_416f9f869ea3cf0e,Tom Mooney,T Mooney,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_416f9f869ea3cf0e,Tom Mooney,excel,bexley_stats_spreadsheets.xlsx,1935-36,17,medium,,24,16,357,568,,,,14.875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_b9d29156773c5272,R Morrison,R Morrison,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b9d29156773c5272,R Morrison,excel,bexley_stats_spreadsheets.xlsx,1935-36,18,medium,,4,,43,,,,,10.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_c29b5342f9b9cffa,Norm Nosworthy,N Nosworthy,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c29b5342f9b9cffa,Norm Nosworthy,excel,bexley_stats_spreadsheets.xlsx,1935-36,19,medium,,7,,122,,,,,17.42857143,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_391a56e3b6a72f69,T Osborne,T Osborne,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_391a56e3b6a72f69,T Osborne,excel,bexley_stats_spreadsheets.xlsx,1935-36,20,medium,,36,18,261,543,,,,7.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_11175325c06c25bd,G Parsons,G Parsons,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_11175325c06c25bd,G Parsons,excel,bexley_stats_spreadsheets.xlsx,1935-36,22,medium,,,,6,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_73eeb93566ebb336,E Reid,E Reid,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_73eeb93566ebb336,E Reid,excel,bexley_stats_spreadsheets.xlsx,1935-36,23,medium,,1,,31,,,,,31,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_a2d89a9a0bdf2c1d,J Burne,J Burne,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a2d89a9a0bdf2c1d,J Burne,excel,bexley_stats_spreadsheets.xlsx,1935-36,31,medium,,3,,126,,,,,42,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_3f3e8d4558c323e3,R Chessell,R Chessell,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3f3e8d4558c323e3,R Chessell,excel,bexley_stats_spreadsheets.xlsx,1935-36,32,medium,,2,,76,,,,,38,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_b24a79a5a3033674,A Clarkson,A Clarkson,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b24a79a5a3033674,A Clarkson,excel,bexley_stats_spreadsheets.xlsx,1935-36,33,medium,,13,,147,,,,,11.30769231,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_12c719530f9b1974,Bill Edmonds,B Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_12c719530f9b1974,Bill Edmonds,excel,bexley_stats_spreadsheets.xlsx,1935-36,35,medium,,3,,96,,,,,32,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7662d4becbbe7882,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7662d4becbbe7882,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1935-36,36,medium,,23,6,401,577,,,,17.43478261,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_08d949fa8865d227,A Everist,A Everist,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_08d949fa8865d227,A Everist,excel,bexley_stats_spreadsheets.xlsx,1935-36,37,medium,,3,,71,,,,,23.66666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_4eb8207b659f677d,E Fairfax,E Fairfax,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4eb8207b659f677d,E Fairfax,excel,bexley_stats_spreadsheets.xlsx,1935-36,38,medium,,1,,79,,,,,79,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_58e10264779b8982,L Hunt,L Hunt,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_58e10264779b8982,L Hunt,excel,bexley_stats_spreadsheets.xlsx,1935-36,39,medium,,1,,17,,,,,17,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_07e5412879939c83,H Jolly,H Jolly,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_07e5412879939c83,H Jolly,excel,bexley_stats_spreadsheets.xlsx,1935-36,41,medium,,7,,102,,,,,14.57142857,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_ea15f4afd04d17ca,C Mcconechy,C Mcconechy,Georges River DCC,Georges River DCC,Historical club summary,excel_1935_36,Summer 1935/36,1935-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ea15f4afd04d17ca,C Mcconechy,excel,bexley_stats_spreadsheets.xlsx,1935-36,43,medium,,4,,200,,,,,50,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
