partnership_id,batter_1,batter_2,batter_1_public_name,batter_2_public_name,partnership_runs,balls_faced,wicket_number,match_id,season,grade,opponent,innings,innings_id,batting_team,end_context,reconciliation_status,innings_scorecard_total,innings_reconstructed_total,reconciliation_difference,privacy_status,match_date,scorecard_url,source_detail
bbb:9a66cfd8-ec11-471c-9753-0c8b242ad024:de2dd443-b777-4342-ae28-d90700eba4fd:6,raw_7b43011a_eb05_448f_93c9_644481721a69,kalpeshkumar_patel,Jude Mendiz,Kalpeshkumar Patel,14,37,6,9a66cfd8-ec11-471c-9753-0c8b242ad024,Summer 2023/24,02 - Jack Quick Shield,Dennis CC 1st XI,1,de2dd443-b777-4342-ae28-d90700eba4fd,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,155,155,0,PUBLIC_PUBLIC,2024-03-16,https://play.cricket.com.au/match/9a66cfd8-ec11-471c-9753-0c8b242ad024,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:9a66cfd8-ec11-471c-9753-0c8b242ad024:de2dd443-b777-4342-ae28-d90700eba4fd:7,kalpeshkumar_patel,jimmy_sharma,Kalpeshkumar Patel,Jimmy Sharma,15,40,7,9a66cfd8-ec11-471c-9753-0c8b242ad024,Summer 2023/24,02 - Jack Quick Shield,Dennis CC 1st XI,1,de2dd443-b777-4342-ae28-d90700eba4fd,Fiji Victorian CC 1st XI,Partnership ended: Bowled,MATCHED,155,155,0,PUBLIC_PUBLIC,2024-03-16,https://play.cricket.com.au/match/9a66cfd8-ec11-471c-9753-0c8b242ad024,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:9a66cfd8-ec11-471c-9753-0c8b242ad024:de2dd443-b777-4342-ae28-d90700eba4fd:8,raw_2c167bd3_c65c_4abd_8fa8_7351cfe9aa59,jimmy_sharma,Sajendra Shrestha,Jimmy Sharma,18,63,8,9a66cfd8-ec11-471c-9753-0c8b242ad024,Summer 2023/24,02 - Jack Quick Shield,Dennis CC 1st XI,1,de2dd443-b777-4342-ae28-d90700eba4fd,Fiji Victorian CC 1st XI,Partnership ended: Bowled,MATCHED,155,155,0,PUBLIC_PUBLIC,2024-03-16,https://play.cricket.com.au/match/9a66cfd8-ec11-471c-9753-0c8b242ad024,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:9a66cfd8-ec11-471c-9753-0c8b242ad024:de2dd443-b777-4342-ae28-d90700eba4fd:9,raw_2c167bd3_c65c_4abd_8fa8_7351cfe9aa59,raw_d7f93a87_6b05_4830_a524_41457fd00603,Sajendra Shrestha,Shaun Vikash,14,56,9,9a66cfd8-ec11-471c-9753-0c8b242ad024,Summer 2023/24,02 - Jack Quick Shield,Dennis CC 1st XI,1,de2dd443-b777-4342-ae28-d90700eba4fd,Fiji Victorian CC 1st XI,Partnership ended: Bowled,MATCHED,155,155,0,PUBLIC_PUBLIC,2024-03-16,https://play.cricket.com.au/match/9a66cfd8-ec11-471c-9753-0c8b242ad024,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:1,raw_661bdd19_e67a_4978_a255_36e16789ab1f,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,Nitin Tanwar,Damandeep Sehra,5,16,1,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:10,vinay_sharma,predheesh_valayil_sivanandan,Vinay Sharma,Predheesh Valayil Sivanandan,11,21,10,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:11,raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,predheesh_valayil_sivanandan,Syed Shabbir,Predheesh Valayil Sivanandan,23,25,11,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:2,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,raw_661bdd19_e67a_4978_a255_36e16789ab1f,Damandeep Sehra,Nitin Tanwar,0,2,2,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:3,raw_71ef9dbf_3692_4288_94d6_3030623bea83,raw_661bdd19_e67a_4978_a255_36e16789ab1f,Muhammad Anas Mukhtar,Nitin Tanwar,11,47,3,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:4,saleem_shafqat,raw_71ef9dbf_3692_4288_94d6_3030623bea83,Saleem Shafqat,Muhammad Anas Mukhtar,18,69,4,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:5,raw_71ef9dbf_3692_4288_94d6_3030623bea83,shivnyl_naidu,Muhammad Anas Mukhtar,Shivnyl Naidu,17,48,5,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:6,shivnyl_naidu,ibad_mohammed,Shivnyl Naidu,Ibad Mohammed,37,76,6,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:7,raw_162cce2f_a5bb_451f_ab68_d7a037f018ee,shivnyl_naidu,Benjamin Frew,Shivnyl Naidu,9,7,7,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:8,danny_singh,shivnyl_naidu,Danny Singh,Shivnyl Naidu,73,114,8,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:98204fc0-4c6d-4548-9189-829978bcc59c:f9b99d74-de7c-41f9-ad79-d25a009d95b5:9,predheesh_valayil_sivanandan,shivnyl_naidu,Predheesh Valayil Sivanandan,Shivnyl Naidu,45,83,9,98204fc0-4c6d-4548-9189-829978bcc59c,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,f9b99d74-de7c-41f9-ad79-d25a009d95b5,Fiji Victorian CC 2nd XI,Partnership ended: Stumped,SCORE_DIFFERENCE_ACCEPTED,252,249,-3,PUBLIC_PUBLIC,2024-02-10,https://play.cricket.com.au/match/98204fc0-4c6d-4548-9189-829978bcc59c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:1,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,Jai Bhan,Reuel Sharan,21,33,1,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:2,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,Shandil Bhan,Reuel Sharan,13,19,2,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:3,baurel_d_mello,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,Baurel D'Mello,Reuel Sharan,25,52,3,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: LBW,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:4,raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,Akshat Bodele,Reuel Sharan,82,179,4,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:5,raw_2c167bd3_c65c_4abd_8fa8_7351cfe9aa59,raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Sajendra Shrestha,Akshat Bodele,22,59,5,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:6,raw_2c167bd3_c65c_4abd_8fa8_7351cfe9aa59,raw_f70da7a3_d303_4ef0_8b35_ec6f69e0685a,Sajendra Shrestha,Bibek Neupane,3,6,6,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: LBW,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:7,raw_2c167bd3_c65c_4abd_8fa8_7351cfe9aa59,jimmy_sharma,Sajendra Shrestha,Jimmy Sharma,25,53,7,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:8,srikanth_para,jimmy_sharma,Srikanth Para,Jimmy Sharma,47,47,8,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Partnership ended: LBW,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:785ac19a-584c-40c1-8a35-75f9c6816dcf:56fa8cdd-f22c-41ff-b71f-b3492e4522d9:9,raw_d7f93a87_6b05_4830_a524_41457fd00603,jimmy_sharma,Shaun Vikash,Jimmy Sharma,13,14,9,785ac19a-584c-40c1-8a35-75f9c6816dcf,Summer 2023/24,02 - Jack Quick Shield,Cameron CC 1st XI,1,56fa8cdd-f22c-41ff-b71f-b3492e4522d9,Fiji Victorian CC 1st XI,Innings ended or partnership remained unbroken,MATCHED,251,251,0,PUBLIC_PUBLIC,2024-01-13,https://play.cricket.com.au/match/785ac19a-584c-40c1-8a35-75f9c6816dcf,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:1,raw_661bdd19_e67a_4978_a255_36e16789ab1f,raw_f70da7a3_d303_4ef0_8b35_ec6f69e0685a,Nitin Tanwar,Bibek Neupane,8,13,1,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:10,raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,aravind_boddula,Syed Shabbir,Aravind Boddula,1,8,10,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:2,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,raw_661bdd19_e67a_4978_a255_36e16789ab1f,Reuel Sharan,Nitin Tanwar,28,48,2,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:3,predheesh_valayil_sivanandan,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,Predheesh Valayil Sivanandan,Reuel Sharan,1,2,3,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: LBW,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:4,danny_singh,predheesh_valayil_sivanandan,Danny Singh,Predheesh Valayil Sivanandan,4,13,4,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:5,raw_71ef9dbf_3692_4288_94d6_3030623bea83,predheesh_valayil_sivanandan,Muhammad Anas Mukhtar,Predheesh Valayil Sivanandan,7,15,5,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: LBW,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:6,raw_5bb5ba70_d7c7_4e21_a6ca_b6e111b4f1e4,raw_71ef9dbf_3692_4288_94d6_3030623bea83,Nabin Shrestha,Muhammad Anas Mukhtar,14,25,6,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:7,shivnyl_naidu,raw_5bb5ba70_d7c7_4e21_a6ca_b6e111b4f1e4,Shivnyl Naidu,Nabin Shrestha,62,91,7,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:8,balaji_viswanathan,raw_5bb5ba70_d7c7_4e21_a6ca_b6e111b4f1e4,Balaji Viswanathan,Nabin Shrestha,0,3,8,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:45bd7e42-e634-4ff6-87c5-d1f0ec36ee19:b0af41ff-b21c-4cd8-861b-5247f18c41c7:9,raw_5bb5ba70_d7c7_4e21_a6ca_b6e111b4f1e4,aravind_boddula,Nabin Shrestha,Aravind Boddula,2,3,9,45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Summer 2023/24,"04 - ""B"" Grade",Balmoral Redbacks CC 1st XI,1,b0af41ff-b21c-4cd8-861b-5247f18c41c7,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,127,127,0,PUBLIC_PUBLIC,2023-11-04,https://play.cricket.com.au/match/45bd7e42-e634-4ff6-87c5-d1f0ec36ee19,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d8178ad9-b492-4f1d-9134-570103fa6707:d4c788ba-466a-4d72-ab59-d27ec7e5d20c:1,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,raw_f70da7a3_d303_4ef0_8b35_ec6f69e0685a,Reuel Sharan,Bibek Neupane,0,2,1,d8178ad9-b492-4f1d-9134-570103fa6707,Summer 2023/24,"04 - ""B"" Grade",Preston YCW District CC 1st XI,1,d4c788ba-466a-4d72-ab59-d27ec7e5d20c,Fiji Victorian CC 2nd XI,Partnership ended: LBW,SCORE_DIFFERENCE_ACCEPTED,98,99,1,PUBLIC_PUBLIC,2023-10-14,https://play.cricket.com.au/match/d8178ad9-b492-4f1d-9134-570103fa6707,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d8178ad9-b492-4f1d-9134-570103fa6707:d4c788ba-466a-4d72-ab59-d27ec7e5d20c:2,raw_162cce2f_a5bb_451f_ab68_d7a037f018ee,raw_f70da7a3_d303_4ef0_8b35_ec6f69e0685a,Benjamin Frew,Bibek Neupane,2,9,2,d8178ad9-b492-4f1d-9134-570103fa6707,Summer 2023/24,"04 - ""B"" Grade",Preston YCW District CC 1st XI,1,d4c788ba-466a-4d72-ab59-d27ec7e5d20c,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,98,99,1,PUBLIC_PUBLIC,2023-10-14,https://play.cricket.com.au/match/d8178ad9-b492-4f1d-9134-570103fa6707,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d8178ad9-b492-4f1d-9134-570103fa6707:d4c788ba-466a-4d72-ab59-d27ec7e5d20c:3,danny_singh,saleem_shafqat,Danny Singh,Saleem Shafqat,4,11,3,d8178ad9-b492-4f1d-9134-570103fa6707,Summer 2023/24,"04 - ""B"" Grade",Preston YCW District CC 1st XI,1,d4c788ba-466a-4d72-ab59-d27ec7e5d20c,Fiji Victorian CC 2nd XI,Partnership ended: Run Out,SCORE_DIFFERENCE_ACCEPTED,98,99,1,PUBLIC_PUBLIC,2023-10-14,https://play.cricket.com.au/match/d8178ad9-b492-4f1d-9134-570103fa6707,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d8178ad9-b492-4f1d-9134-570103fa6707:d4c788ba-466a-4d72-ab59-d27ec7e5d20c:4,saleem_shafqat,vishnu_para,Saleem Shafqat,Vishnu Para,9,15,4,d8178ad9-b492-4f1d-9134-570103fa6707,Summer 2023/24,"04 - ""B"" Grade",Preston YCW District CC 1st XI,1,d4c788ba-466a-4d72-ab59-d27ec7e5d20c,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,98,99,1,PUBLIC_PUBLIC,2023-10-14,https://play.cricket.com.au/match/d8178ad9-b492-4f1d-9134-570103fa6707,Verified PlayCricket chronological ball-by-ball deliveries.
